Log file open, 06/13/23 13:01:58
[2023.06.13-11.02.06:141][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.02.06:144][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.02.06:148][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.02.06:151][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.02.06:171][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.06.13-11.02.06:172][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.06.13-11.02.06:172][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.06.13-11.02.06:172][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.06.13-11.02.06:173][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.06.13-11.02.06:173][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.06.13-11.02.06:173][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.06.13-11.02.06:173][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.06.13-11.02.06:174][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.06.13-11.02.06:174][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.06.13-11.02.06:280][  0]LogSlate: Took 0.000109 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.06.13-11.02.06:282][  0]LogSlate: Took 0.000195 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.06.13-11.02.06:284][  0]LogSlate: Took 0.000099 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.06.13-11.02.06:284][  0]LogSlate: Took 0.000045 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.06.13-11.02.06:296][  0]LogViewport: Scene viewport resized to 2151x894, mode Windowed.
[2023.06.13-11.02.06:323][  0]LogSlate: Took 0.000125 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.06.13-11.02.06:639][  0]LogStall: Startup...
[2023.06.13-11.02.06:640][  0]LogStall: Startup complete.
[2023.06.13-11.02.06:648][  0]LogInput: Warning: Action Action uses invalid key Daydream_Left_Trackpad_Click.
[2023.06.13-11.02.06:648][  0]LogInput: Warning: Action Action uses invalid key OculusGo_Left_Trackpad_Click.
[2023.06.13-11.02.06:648][  0]LogInput: Warning: Action Action uses invalid key MagicLeap_Left_Trackpad_Touch.
[2023.06.13-11.02.06:648][  0]LogInput: Warning: Action Jump uses invalid key MagicLeap_Right_Trigger.
[2023.06.13-11.02.06:648][  0]LogInput: Warning: Action Action uses invalid key MagicLeap_Right_Trackpad_Touch.
[2023.06.13-11.02.06:648][  0]LogInput: Warning: Use -RemoveInvalidKeys to remove instances of these keys from the action mapping.
[2023.06.13-11.02.06:648][  0]LogLoad: (Engine Initialization) Total time: 8.09 seconds
[2023.06.13-11.02.06:648][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.06.13-11.02.06:702][  0]LogAssetRegistry: Asset discovery search completed in 6.0163 seconds
[2023.06.13-11.02.06:706][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000004 seconds (updated 0 objects)
[2023.06.13-11.02.06:708][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-5CTKJ4S: (Name=DESKTOP-5CTKJ4S, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.06.13-11.02.06:709][  0]LogContentStreaming: Texture pool size now 400 MB
[2023.06.13-11.02.06:792][  1]LogFileCache: Retrieving MD5 hashes for directory 'C:/Kristiania/Q4/GameLab2/Repo/TestRepoUE5/TestingGit1/Content/' took 0.10s
[2023.06.13-11.02.06:964][  3]LogSlate: Took 0.000129 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.06.13-11.02.42:459][220]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.06.13-11.02.42:463][220]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2023.06.13-11.02.42:464][220]LogWorldPartition: Display: GenerateStreaming started...
[2023.06.13-11.02.42:464][220]LogWorldPartition: Display: GetPartitionedActors started...
[2023.06.13-11.02.42:464][220]LogWorldPartition: Display: GetPartitionedActors took 12 us
[2023.06.13-11.02.42:464][220]LogWorldPartition: Display: GenerateStreaming took 476 us
[2023.06.13-11.02.42:465][220]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.06.13-11.02.42:465][220]PIE: New page: PIE session: FirstPersonMap (13. jun. 2023, 15:02:42)
[2023.06.13-11.02.42:468][220]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.06.13-11.02.42:468][220]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.06.13-11.02.42:468][220]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.06.13-11.02.42:473][220]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004710s)
[2023.06.13-11.02.42:473][220]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.004761s)
[2023.06.13-11.02.42:473][220]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.06.13-11.02.42:474][220]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.06.13-11.02.42:474][220]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.06.13-11.02.42:474][220]LogWorldPartition: Display: WorldPartition initialize started...
[2023.06.13-11.02.42:474][220]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.06.13-11.02.42:475][220]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.06.13-11.02.42:475][220]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 415 ms)
[2023.06.13-11.02.42:475][220]LogPlayLevel: PIE: World Init took: (0.001840s)
[2023.06.13-11.02.42:480][220]LogUObjectHash: Compacting FUObjectHashTables data took   0.35ms
[2023.06.13-11.02.42:481][220]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.06.13-11.02.42:482][220]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.06.13-11.02.42:482][220]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.06.13-11.02.42:482][220]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.06.13-11.02.42:482][220]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.06.13-11.02.42:482][220]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.06.13-11.02.42:482][220]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.06.13-11.02.42:482][220]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.06.13-11.02.42:482][220]LogAudio: Display: AudioDevice MaxSources: 32
[2023.06.13-11.02.42:482][220]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.06.13-11.02.42:482][220]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.06.13-11.02.42:482][220]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.06.13-11.02.42:483][220]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.06.13-11.02.42:495][220]LogAudioMixer: Display: Using Audio Hardware Device Høyestetalere (Realtek USB2.0 Audio)
[2023.06.13-11.02.42:495][220]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.06.13-11.02.42:495][220]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.06.13-11.02.42:495][220]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.06.13-11.02.42:495][220]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.06.13-11.02.42:495][220]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.06.13-11.02.42:497][220]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.06.13-11.02.42:497][220]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.06.13-11.02.42:497][220]LogInit: FAudioDevice initialized.
[2023.06.13-11.02.42:497][220]LogAudio: Display: Audio Device (ID: 2) registered with world 'FirstPersonMap'.
[2023.06.13-11.02.42:500][220]LogLoad: Game class is 'GM_PIS_C'
[2023.06.13-11.02.42:501][220]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2023.06.13-13.02.42
[2023.06.13-11.02.42:502][220]LogWorld: Bringing up level for play took: 0.001832
[2023.06.13-11.02.42:503][220]LogOnline: OSS: Created online subsystem instance for: :Context_2
[2023.06.13-11.02.42:522][220]LogWorldPartition: New Streaming Source: PC_PIS_C_0 -> Position: X=900.000 Y=850.000 Z=92.013
[2023.06.13-11.02.42:524][220]Cmd: t.maxfps 120
[2023.06.13-11.02.42:524][220]t.MaxFPS = "120"
[2023.06.13-11.02.42:524][220]Cmd: r.vsynk 1
[2023.06.13-11.02.42:524][220]Command not recognized: r.vsynk 1
[2023.06.13-11.02.42:524][220]LogScript: Warning: Script Msg: Attempted to access index 0 from array 'CallFunc_GetAllActorsOfClassWithTag_OutActors' of length 0 in '/Game/PhysicalS/BP/Character/PC_PIS.PC_PIS_C:ExecuteUbergraph_PC_PIS'!
[2023.06.13-11.02.42:524][220]LogScript: Warning: Last function called:
	/Game/PhysicalS/BP/Character/PC_PIS.PC_PIS_C.ExecuteUbergraph_PC_PIS

[2023.06.13-11.02.42:526][220]PIE: Server logged in
[2023.06.13-11.02.42:526][220]PIE: Play in editor total start time 0,064 seconds.
[2023.06.13-11.02.49:232][ 10]LogBlueprintUserMessages: [BarTest_C_0] 0.843517
[2023.06.13-11.02.49:232][ 10]LogBlueprintUserMessages: [BarTest_C_0] Success
[2023.06.13-11.02.51:139][239]LogBlueprintUserMessages: [BarTest_C_0] 0.06507
[2023.06.13-11.02.51:139][239]LogBlueprintUserMessages: [BarTest_C_0] Success
[2023.06.13-11.02.52:449][396]LogBlueprintUserMessages: [NODE_AddTaskManager-0] 1
[2023.06.13-11.02.52:974][459]LogBlueprintUserMessages: [BarTest_C_1] 0.933964
[2023.06.13-11.02.52:974][459]LogBlueprintUserMessages: [BarTest_C_1] Success
[2023.06.13-11.02.54:282][616]LogBlueprintUserMessages: [BarTest_C_1] 0.625762
[2023.06.13-11.02.54:282][616]LogBlueprintUserMessages: [BarTest_C_1] Great Success
[2023.06.13-11.02.56:139][839]LogBlueprintUserMessages: [BarTest_C_1] 0.232139
[2023.06.13-11.02.56:140][839]LogBlueprintUserMessages: [BarTest_C_1] Success
[2023.06.13-11.02.56:140][839]LogBlueprintUserMessages: [BarTest_C_1] 100 Points Reached
[2023.06.13-11.03.02:232][570]LogBlueprintUserMessages: [WBP_QTE_ClosingCircle_C_0] Great Success
[2023.06.13-11.03.02:448][596]LogBlueprintUserMessages: [NODE_AddTaskManager-0] 1
[2023.06.13-11.03.04:007][783]LogBlueprintUserMessages: [WBP_QTE_ClosingCircle_C_0] Great Success
[2023.06.13-11.03.04:007][783]LogBlueprintUserMessages: [WBP_QTE_ClosingCircle_C_0] 100 Points Reached
[2023.06.13-11.03.08:567][330]LogBlueprintUserMessages: [WBP_QTE_ClosingCircle_C_0] Fail
[2023.06.13-11.03.10:583][572]LogBlueprintUserMessages: [WBP_TimedDrop_C_0] Fail
[2023.06.13-11.03.12:041][747]LogBlueprintUserMessages: [WBP_TimedDrop_C_0] Great Success
[2023.06.13-11.03.12:041][747]LogBlueprintUserMessages: [WBP_TimedDrop_C_0] 100 Points Reached
[2023.06.13-11.03.12:450][796]LogBlueprintUserMessages: [NODE_AddTaskManager-0] 1
[2023.06.13-11.03.15:692][185]LogBlueprintUserMessages: [WBP_TimedDrop_C_0] Great Success
[2023.06.13-11.03.15:692][185]LogBlueprintUserMessages: [WBP_TimedDrop_C_0] 100 Points Reached
[2023.06.13-11.03.16:866][326]LogBlueprintUserMessages: [WBP_Bar_C_0] 0.849402
[2023.06.13-11.03.16:866][326]LogBlueprintUserMessages: [WBP_Bar_C_0] Success
[2023.06.13-11.03.18:849][564]LogBlueprintUserMessages: [WBP_Bar_C_0] 0.1343
[2023.06.13-11.03.18:850][564]LogBlueprintUserMessages: [WBP_Bar_C_0] Success
[2023.06.13-11.03.21:169][838]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.03.21:169][838]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.06.13-11.03.21:169][838]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.06.13-11.03.21:169][838]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.06.13-11.03.21:169][838]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.06.13-11.03.21:172][838]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.06.13-11.03.21:174][838]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.06.13-11.03.21:182][838]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.06.13-11.03.21:182][838]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.06.13-11.03.21:183][838]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.06.13-11.03.21:186][838]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.06.13-11.03.21:188][838]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.06.13-11.03.21:247][841]LogPlayLevel: Display: Destroying online subsystem :Context_2
[2023.06.13-11.03.24:864][260]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/Menu/WBP_UI_Temaplate.WBP_UI_Temaplate
[2023.06.13-11.03.24:865][260]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.06.13-11.03.24:884][260]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.06.13-11.03.24:890][260]LogSlate: Warning: The command 'UMGEditor.OpenAnimDrawer' has the same default chord as 'EditorViewport.Next' [Ctrl+Shift+Space Bar]
[2023.06.13-11.03.25:666][260]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.06.13-11.03.25:666][260]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.06.13-11.03.25:753][260]LogSlate: Took 0.000121 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.06.13-11.03.25:757][260]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find SlateColor 'Foreground'.'
[2023.06.13-11.03.25:758][260]LogSlate: Took 0.000358 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.06.13-11.03.32:120][903]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.06.13-11.03.32:120][903]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.06.13-11.04.01:804][ 90]LogDerivedDataCache: C:/Users/Kristian/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:02.040 and deleted 0 files with total size 0 MiB. Scanned 1620 files in 1611 folders with total size 91 MiB.
[2023.06.13-11.06.30:904][365]LogSlate: Took 0.000117 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: ================================================
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Total job queries 176, among them cache hits 18 (10.23%)
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Tracking 140 distinct input hashes that result in 110 distinct outputs (78.57%)
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: RAM used: 1.12 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.07%
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Shaders Compiled: 6
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Jobs assigned 16, completed 6 (37.50%)
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Average time worker was idle: 151.73 s
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Time job spent in pending queue: average 0.14 s, longest 0.70 s
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Job execution time: average 0.76 s, max 0.93 s
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Job life time (pending + execution): average 0.82 s, max 1.00
[2023.06.13-11.06.31:679][406]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 1.71 s
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Jobs were issued in 16 batches (only local compilation was used), average 1.00 jobs/batch
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Average processing rate: 3.50 jobs/sec
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Total thread time: 3.08 s
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Total thread preprocess time: 0.27 s
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Percentage time preprocessing: 8.73%
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Effective parallelization: 1.80 (times faster than compiling all shaders on one thread). Compare with number of workers: 10
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Top 3 most expensive shader types by average time:
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    2 times, average 0.62 sec, max 0.64 sec, min 0.60 sec)
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    2 times, average 0.51 sec, max 0.52 sec, min 0.50 sec)
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    2 times, average 0.41 sec, max 0.41 sec, min 0.41 sec)
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: Top 3 shader types by total compile time:
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 40.24% of total time (compiled    2 times, average 0.62 sec, max 0.64 sec, min 0.60 sec)
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 33.20% of total time (compiled    2 times, average 0.51 sec, max 0.52 sec, min 0.50 sec)
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 26.56% of total time (compiled    2 times, average 0.41 sec, max 0.41 sec, min 0.41 sec)
[2023.06.13-11.06.31:680][406]LogShaderCompilers: Display: ================================================
[2023.06.13-11.07.08:208][409]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.06.13-11.07.08:218][409]LogContentBrowser: Creating deferred item: NewFolder
[2023.06.13-11.07.08:226][410]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.06.13-11.07.11:463][799]LogContentBrowser: Attempting asset rename: NewFolder -> Materials
[2023.06.13-11.07.11:463][799]LogContentBrowser: End creating deferred item NewFolder
[2023.06.13-11.07.13:912][ 39]LogContentBrowser: Deferred new asset file creation: NewMaterial
[2023.06.13-11.07.13:918][ 39]LogContentBrowser: Creating deferred item: NewMaterial
[2023.06.13-11.07.13:936][ 41]LogContentBrowser: Renaming the item being created (Deferred Item: NewMaterial).
[2023.06.13-11.07.35:615][643]LogContentBrowser: Attempting asset rename: NewMaterial -> M_Mask_Exhaustion
[2023.06.13-11.07.35:616][643]LogContentBrowser: End creating deferred item NewMaterial
[2023.06.13-11.07.38:872][ 19]LogAssetEditorSubsystem: Opening Asset editor for Material /Game/Menu/Materials/M_Mask_Exhaustion.M_Mask_Exhaustion
[2023.06.13-11.07.38:882][ 19]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.06.13-11.07.38:898][ 19]LogStaticMesh: Display: Building static mesh Sphere_inversenormals...
[2023.06.13-11.07.38:905][ 19]LogStaticMesh: Built static mesh [0.01s] /Engine/EditorMeshes/AssetViewer/Sphere_inversenormals.Sphere_inversenormals
[2023.06.13-11.07.38:919][ 19]LogStaticMesh: Display: Building static mesh Floor_Mesh...
[2023.06.13-11.07.38:921][ 19]LogStaticMesh: Built static mesh [0.00s] /Engine/EditorMeshes/AssetViewer/Floor_Mesh.Floor_Mesh
[2023.06.13-11.07.39:042][ 19]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.39:042][ 19]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.39:042][ 19]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.07.39:053][ 19]LogViewport: Scene viewport resized to 384x416, mode Windowed.
[2023.06.13-11.07.39:842][ 77]MaterialEditorStats: Base pass vertex shader: 255 instructions
[2023.06.13-11.07.39:842][ 77]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.39:842][ 77]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.39:842][ 77]MaterialEditorStats: Shader Count: 1
[2023.06.13-11.07.39:946][ 85]MaterialEditorStats: Base pass shader: 211 instructions
[2023.06.13-11.07.39:947][ 85]MaterialEditorStats: Base pass vertex shader: 255 instructions
[2023.06.13-11.07.39:947][ 85]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.07.39:947][ 85]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.39:947][ 85]MaterialEditorStats: Shader Count: 4
[2023.06.13-11.07.44:046][411]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.44:046][411]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.44:046][411]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.07.44:080][413]MaterialEditorStats: Base pass shader: 211 instructions
[2023.06.13-11.07.44:080][413]MaterialEditorStats: Base pass vertex shader: 255 instructions
[2023.06.13-11.07.44:080][413]MaterialEditorStats: Texture samplers: 2/16
[2023.06.13-11.07.44:080][413]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.44:080][413]MaterialEditorStats: Shader Count: 4
[2023.06.13-11.07.45:631][487]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.07.45:631][487]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.07.45:631][487]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.07.45:631][487]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.45:631][487]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.45:631][487]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.07.45:912][509]MaterialEditorStats: Default UI Pixel Shader: 38 instructions
[2023.06.13-11.07.45:912][509]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.07.45:912][509]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.07.45:912][509]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.45:912][509]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.45:912][509]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.07.46:817][568]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.07.46:817][568]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.07.46:817][568]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.07.46:817][568]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.46:817][568]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.46:817][568]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.07.46:879][571]MaterialEditorStats: Default UI Pixel Shader: 38 instructions
[2023.06.13-11.07.46:879][571]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.07.46:879][571]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.07.46:879][571]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.46:879][571]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.46:879][571]MaterialEditorStats: Shader Count: 2
[2023.06.13-11.07.49:134][667]MaterialEditorStats: Default UI Pixel Shader: 0 instructions
[2023.06.13-11.07.49:134][667]MaterialEditorStats: Default UI Vertex Shader: 0 instructions
[2023.06.13-11.07.49:134][667]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.07.49:134][667]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.49:134][667]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.49:134][667]MaterialEditorStats: Shader Count: 0
[2023.06.13-11.07.49:169][670]MaterialEditorStats: Default UI Pixel Shader: 38 instructions
[2023.06.13-11.07.49:169][670]MaterialEditorStats: Default UI Vertex Shader: 47 instructions
[2023.06.13-11.07.49:169][670]MaterialEditorStats: Instanced UI Vertex Shader: 0 instructions
[2023.06.13-11.07.49:169][670]MaterialEditorStats: Texture samplers: 0/16
[2023.06.13-11.07.49:169][670]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.06.13-11.07.49:169][670]MaterialEditorStats: Shader Count: 2
