Log file open, 06/01/23 14:41:12
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: ---
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: ---
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.06.01-12.41.17:356][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.06.01-12.41.17:544][  0]LogSlate: Using FreeType 2.10.0
[2023.06.01-12.41.17:545][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.06.01-12.41.17:614][  0]LogAssetRegistry: FAssetRegistry took 0.0243 seconds to start up
[2023.06.01-12.41.17:626][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.06.01-12.41.18:068][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.06.01-12.41.18:913][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: Available device profiles:
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E72800][00000408A4F6C000 52] GlobalDefaults, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74800][00000408A5C42800 52] Windows, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74A00][00000408A5C45000 52] WindowsEditor, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74400][00000408A4FE2800 52] WindowsServer, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E73800][00000408A7D90000 52] WindowsClient, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E72400][00000408A5C40000 52] IOS, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74000][00000408A4EB2800 52] iPadAir2, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75200][00000408B0EE2800 52] IPadPro, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75400][00000408B0EE0000 52] iPadAir3, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74C00][00000408B0EE7800 52] iPadAir4, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E71C00][00000408B0EEA000 52] iPadAir5, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75E00][00000408B0EEC800 52] iPadMini4, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E73400][000004089C560000 52] iPadMini5, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74E00][00000408B0F10000 52] iPadMini6, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77000][00000408B0F1A000 52] iPhone6S, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77200][00000408B0F17800 52] iPhone7, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77400][00000408B0F15000 52] iPodTouch7, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75C00][00000408B0F1C800 52] iPhone6SPlus, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E73A00][00000408B0EE5000 52] iPhone7Plus, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74200][00000408B0FF0000 52] iPhoneSE, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E72C00][00000408B0FF5000 52] iPhone8, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75A00][00000408B0FF7800 52] iPhone8Plus, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E73600][00000408B0FFA000 52] iPhoneX, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E72E00][00000408B0FFC800 52] iPhoneXS, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75000][00000408B0F12800 52] iPhoneXSMax, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76800][00000408B0F30000 52] iPhoneXR, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75800][00000408B0F35000 52] iPhone11, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E74600][00000408B0F37800 52] iPhone11Pro, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77A00][00000408B0F3A000 52] iPhone11ProMax, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E73E00][00000408B0F3C800 52] iPhoneSE2, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76400][00000408B0FF2800 52] iPhone12Mini, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77C00][00000408B0F40000 52] iPhone12, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76C00][00000408B0F45000 52] iPhone12Pro, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E72A00][00000408B0F47800 52] iPhone12ProMax, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76200][00000408B0F4A000 52] iPhone13Mini, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76A00][00000408B0F4C800 52] iPhone13, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E73C00][00000408B0F32800 52] iPhone13Pro, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77E00][00000408B0F80000 52] iPhone13ProMax, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E78000][00000408B0F85000 52] iPhoneSE3, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76000][00000408B0F87800 52] iPhone14, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76E00][00000408B0F8A000 52] iPhone14Plus, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E73200][00000408B0F8C800 52] iPhone14Pro, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77800][00000408B0F42800 52] iPhone14ProMax, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E77600][00000408B0F90000 52] iPadPro105, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E72000][00000408B0F95000 52] iPadPro129, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E78A00][00000408B0F97800 52] iPadPro97, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E79000][00000408B0F9A000 52] iPadPro2_129, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E78400][00000408B0F9C800 52] iPad5, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E76600][00000408B0F82800 52] iPad6, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E78800][00000408B0FB0000 52] iPad7, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E78600][00000408B0FB5000 52] iPad8, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E78C00][00000408B0FB7800 52] iPad9, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E78200][00000408B0FBA000 52] iPad10, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E79A00][00000408B0FBC800 52] iPadPro11, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E7A000][00000408B0F92800 52] iPadPro2_11, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E79400][00000408B0FC0000 52] iPadPro3_11, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E75600][00000408B0FC5000 52] iPadPro4_11, 
[2023.06.01-12.41.18:913][  0]LogDeviceProfileManager: 	[00000408B0E79800][00000408B0FC7800 52] iPadPro3_129, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E79600][00000408B0FCA000 52] iPadPro4_129, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E79C00][00000408B0FCC800 52] iPadPro5_129, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E79200][00000408B0FB2800 52] iPadPro6_129, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7AA00][00000408B0FD0000 52] AppleTV, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7B000][00000408B0FD5000 52] AppleTV4K, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7A400][00000408B0FD7800 52] AppleTV2_4K, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E78E00][00000408B0FDA000 52] TVOS, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7C800][00000408B0FC2800 52] Mac, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7CA00][00000408B0FDC800 52] MacEditor, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7C400][00000408B1B90000 52] MacClient, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7A600][00000408B1B95000 52] MacServer, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7A800][00000408B1B9A000 52] Linux, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7C200][00000408B1B97800 52] LinuxEditor, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7A200][00000408B1B9C800 52] LinuxArm64Editor, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7B200][00000408B0FD2800 52] LinuxArm64, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E79E00][00000408B1BA0000 52] LinuxClient, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7B800][00000408B1BA5000 52] LinuxArm64Client, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7B400][00000408B1BA7800 52] LinuxServer, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7CE00][00000408B1BAA000 52] LinuxArm64Server, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7BE00][00000408B1BAC800 52] Android, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7D000][00000408B1B92800 52] Android_Preview_OpenGL, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7BA00][00000408B1BB0000 52] Android_Preview_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7B600][00000408B1BB5000 52] Android_Low, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7BC00][00000408B1BB7800 52] Android_Mid, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7AE00][00000408B1BBA000 52] Android_High, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7AC00][00000408B1BBC800 52] Android_Default, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7C600][00000408B1BA2800 52] Android_Adreno4xx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7DA00][00000408B0FA0000 52] Android_Adreno5xx_Low, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7E000][00000408B0FA5000 52] Android_Adreno5xx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7D400][00000408B0FA7800 52] Android_Adreno6xx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7CC00][00000408B0FAA000 52] Android_Adreno6xx_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7D800][00000408B0FAC800 52] Android_Adreno7xx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7D600][00000408B1BB2800 52] Android_Adreno7xx_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7DC00][00000408B1BC0000 52] Android_Mali_T6xx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7D200][00000408B1BC5000 52] Android_Mali_T7xx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7EA00][00000408B1BC7800 52] Android_Mali_T8xx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7F000][00000408B1BCA000 52] Android_Mali_G71, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7E400][00000408B1BCC800 52] Android_Mali_G72, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7C000][00000408B0FA2800 52] Android_Mali_G72_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7E800][00000408B1BD0000 52] Android_Mali_G76, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7E600][00000408B1BD5000 52] Android_Mali_G76_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7EC00][00000408B1BD7800 52] Android_Mali_G77, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7E200][00000408B1BDA000 52] Android_Mali_G77_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B0E7FA00][00000408B1BDC800 52] Android_Mali_G78, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B078EE00][00000408B1BC2800 52] Android_Mali_G78_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408A6F5D800][00000408B1BE0000 52] Android_Mali_G710, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C20000][00000408B1BE5000 52] Android_Mali_G710_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C21200][00000408B1BE7800 52] Android_Xclipse_920, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C20800][00000408B1BEA000 52] Android_Xclipse_920_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C21800][00000408B1BEC800 52] Android_Vulkan_SM5, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C21A00][00000408B1BD2800 52] Android_PowerVR_G6xxx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C21E00][00000408B1BF0000 52] Android_PowerVR_GT7xxx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C21400][00000408B1BF5000 52] Android_PowerVR_GE8xxx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C22000][00000408B1BF7800 52] Android_PowerVR_GM9xxx, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C20600][00000408B1BFA000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C22800][00000408B1BFC800 52] Android_TegraK1, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C22A00][00000408B1BE2800 52] Android_Unknown_Vulkan, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C22E00][00000408B1C00000 52] Oculus_Quest, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C22400][00000408B1C05000 52] Oculus_Quest2, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: 	[00000408B1C20400][00000408B1C07800 52] HoloLens, 
[2023.06.01-12.41.18:914][  0]LogDeviceProfileManager: Active device profile: [00000408B0E74A00][00000408A5C45000 52] WindowsEditor
[2023.06.01-12.41.18:914][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.06.01-12.41.18:914][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.06.01-12.41.18:914][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.06.01-12.41.18:914][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.06.01-12.41.18:914][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.06.01-12.41.18:918][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.06.01-12.41.18:918][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.01-12.41.18:918][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.01-12.41.18:918][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.01-12.41.18:918][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.06.01-12.41.18:922][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/TestingGit1.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/TestingGit1.uproject"  -Device=Win64@MSI'
[2023.06.01-12.41.18:922][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/TestingGit1.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/baldr/OneDrive/Dokumenter/GitHub/TestRepoUE5/TestRepoUE5/TestingGit1/TestingGit1.uproject"  -Device=Win64@MSI" -nocompile -nocompileuat ]
[2023.06.01-12.41.19:021][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
